CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;173;1;2;NA;NA;1.26;2.42;0.76
2;FALSE;74;5;1;NA;7;0.01;1.17;0.31
3;FALSE;24;0;2;NA;NA;0.64;1.8;0.09
4;FALSE;123;3;0;NA;NA;1.89;0.55;0.54
5;FALSE;49;4;2;NA;NA;0.33;0.23;0.65
6;FALSE;148;0;1;NA;NA;1.58;1.48;0.2
7;FALSE;98;2;0;NA;NA;0.95;2.11;0.87
8;FALSE;198;6;1;10;NA;2.2;0.86;0.42
9;FALSE;136;5;2;NA;9;1.42;0.7;0.37
10;FALSE;36;2;0;NA;NA;0.17;1.95;0.82
11;FALSE;86;4;1;NA;NA;0.79;0.08;0.59
12;FALSE;186;0;0;NA;NA;2.04;1.33;0.14
13;FALSE;111;3;1;NA;NA;2.36;2.27;0.7
14;FALSE;11;6;0;11;NA;1.11;1.02;0.25
15;FALSE;61;1;2;NA;NA;0.48;1.64;0.03
16;FALSE;161;4;1;NA;NA;1.73;0.39;0.48
17;TRUE;55;5;0;NA;9;2.43;2.34;0.45
18;FALSE;154;1;1;NA;NA;1.18;1.09;0
19;FALSE;5;3;2;NA;NA;1.81;0.47;0.68
20;FALSE;105;6;0;5;NA;0.56;1.72;0.23
21;TRUE;30;5;1;NA;8;2.12;1.41;0.34
22;FALSE;130;2;0;NA;NA;0.87;0.16;0.79
23;TRUE;179;4;2;NA;NA;0.25;2.03;0.56
24;FALSE;80;0;1;NA;NA;1.5;0.78;0.11
25;FALSE;117;0;2;NA;NA;0.09;0.94;0.06
26;FALSE;18;3;0;NA;NA;1.34;2.19;0.51
27;TRUE;167;5;0;NA;10;0.72;1.56;0.28
28;FALSE;67;2;1;NA;NA;1.97;0.31;0.73
29;FALSE;192;2;1;NA;NA;0.4;0;0.84
30;FALSE;43;1;0;NA;NA;2.28;0.63;0.17
31;TRUE;142;4;2;NA;NA;1.03;1.88;0.62
32;FALSE;52;3;1;NA;NA;2.16;0.98;0.58
33;FALSE;149;5;1;NA;9;1.04;1.03;0.59
34;FALSE;88;2;1;NA;NA;0.77;0.85;0.75
35;FALSE;26;1;1;NA;NA;0.26;1.72;0.65
36;FALSE;159;5;2;NA;8;1.32;0.63;0.12
37;FALSE;158;0;0;NA;NA;0.19;0.21;0.11
38;FALSE;110;1;0;NA;NA;2.5;1.73;0.58
39;FALSE;82;2;1;NA;NA;0.22;1.47;0.42
40;FALSE;159;2;0;NA;NA;2.12;1.69;0.78
41;FALSE;16;2;0;NA;NA;2.43;1.84;0.68
42;FALSE;97;1;0;NA;NA;2.18;1.23;0.75
43;FALSE;167;5;0;NA;6;2.25;1.56;0.87
44;FALSE;88;6;0;16;NA;2.39;2.39;0.29
45;FALSE;154;2;2;NA;NA;0.07;1.66;0.26
46;FALSE;90;0;1;NA;NA;1.05;1.54;0.17
47;FALSE;157;6;0;6;NA;1.63;1.91;0.76
48;FALSE;175;6;0;7;NA;1.6;2;0.4
49;FALSE;78;1;2;NA;NA;2.38;1.92;0.06
50;TRUE;79;5;0;NA;10;1.98;1.97;0.17
51;FALSE;162;3;1;NA;NA;0.16;2.17;0.02
52;FALSE;9;5;0;NA;10;0.65;1.68;0.52
53;FALSE;197;0;0;NA;NA;0.7;0.77;0.76
54;FALSE;141;1;2;NA;NA;1.74;2.23;0.25
55;FALSE;16;4;2;NA;NA;0.61;1.76;0.64
56;FALSE;18;5;2;NA;6;1.89;0.45;0.35
57;FALSE;15;5;2;NA;8;2.05;2.17;0.74
58;FALSE;39;2;0;NA;NA;1.72;1.06;0.38
59;FALSE;44;1;0;NA;NA;2.27;0.81;0.38
60;TRUE;36;5;0;NA;10;2.4;2.09;0.26
61;FALSE;42;2;2;NA;NA;1.62;1.57;0.14
62;FALSE;184;4;2;NA;NA;0.34;2.32;0.4
63;FALSE;169;5;1;NA;9;0.65;1.93;0.05
64;FALSE;46;1;2;NA;NA;1.64;1.92;0.21
65;FALSE;119;0;0;NA;NA;0.56;1.18;0.53
66;FALSE;84;4;0;NA;NA;1.45;1.99;0.27
67;FALSE;127;2;2;NA;NA;0.08;2.36;0.49
68;FALSE;140;2;2;NA;NA;1.43;1.46;0.18
69;FALSE;179;4;0;NA;NA;0.36;0.72;0.02
70;FALSE;198;2;1;NA;NA;0.7;1.99;0.4
71;FALSE;35;5;0;NA;9;1.63;0.94;0.13
72;FALSE;113;5;2;NA;9;0.82;1.59;0.24
73;FALSE;46;0;1;NA;NA;1.97;1.41;0.54
74;FALSE;27;6;1;8;NA;2.23;1.13;0.71
75;TRUE;113;4;2;NA;NA;0.18;2.31;0.67
76;FALSE;141;5;2;NA;10;1.97;1.9;0.23
77;FALSE;122;1;0;NA;NA;1.54;1.84;0.58
78;FALSE;14;5;2;NA;3;1.86;1.7;0.69
79;FALSE;134;2;0;NA;NA;0.36;2.19;0.55
80;FALSE;88;5;0;NA;10;2.29;2.42;0.13
81;TRUE;8;5;2;NA;9;0.65;1.97;0.57
82;FALSE;98;3;1;NA;NA;1.44;1.43;0.46
83;TRUE;12;1;1;NA;NA;1.59;1.74;0.12
84;FALSE;83;0;1;NA;NA;1;0.91;0.03
85;FALSE;112;4;1;NA;NA;1.52;1.01;0.35
86;FALSE;62;5;1;NA;8;1.92;2.28;0.05
87;FALSE;29;5;0;NA;9;2.22;2.45;0.06
88;FALSE;133;4;1;NA;NA;0.23;1.81;0.65
89;FALSE;48;5;0;NA;8;1.07;1.74;0.78
90;FALSE;10;5;1;NA;9;1.72;1.36;0.33
91;FALSE;74;5;0;NA;10;2.25;1.99;0.31
92;TRUE;12;4;0;NA;NA;2.14;1.58;0.3
93;FALSE;85;4;0;NA;NA;0.87;2.23;0.78
94;FALSE;57;5;0;NA;8;2;1.81;0.33
95;FALSE;110;4;2;NA;NA;0.73;1.56;0.66
96;FALSE;22;5;1;NA;7;2.15;1.67;0.26
97;FALSE;21;5;1;NA;8;1.92;1.1;0.33
98;FALSE;15;5;0;NA;10;1.91;1.63;0.44
99;FALSE;38;5;1;NA;10;2.23;1.98;0.12
100;FALSE;151;4;0;NA;NA;0.24;2.08;0.55
101;TRUE;9;5;0;NA;8;2.4;1.98;0.08
102;FALSE;22;5;1;NA;7;1.36;0.66;0.35
103;FALSE;70;5;1;NA;9;1.94;1.27;0.44
104;FALSE;16;3;0;NA;NA;1.92;1.65;0.15
105;FALSE;50;5;1;NA;8;1.77;1.45;0.55
106;FALSE;148;4;2;NA;NA;0.43;2.24;0.71
107;FALSE;97;4;2;NA;NA;0.71;2.07;0.69
108;TRUE;29;1;0;NA;NA;1.99;2.34;0.13
109;TRUE;18;5;0;NA;10;2.15;2.49;0.12
110;FALSE;45;3;1;NA;NA;1.92;1.06;0.27
111;FALSE;53;5;0;NA;9;2.22;2.28;0.3
112;FALSE;45;5;1;NA;9;1.95;1.82;0.36
113;FALSE;22;5;2;NA;7;2.05;2.49;0.21
114;TRUE;48;1;0;NA;NA;1.53;2.12;0.18
115;TRUE;28;1;0;NA;NA;2.1;2.21;0.25
116;FALSE;17;5;0;NA;10;2.04;2.36;0.21
117;FALSE;5;4;0;NA;NA;2.33;1.87;0.36
118;FALSE;16;4;0;NA;NA;2.25;1.71;0.46
119;FALSE;56;1;0;NA;NA;1.67;2.28;0.15
120;FALSE;45;5;0;NA;9;1.82;2.23;0.09
121;FALSE;37;5;0;NA;8;1.92;2.23;0.11
122;FALSE;21;4;0;NA;NA;2.21;1.22;0.35
123;FALSE;39;5;0;NA;8;2.08;2.41;0.05
124;FALSE;3;4;0;NA;NA;2.08;1.45;0.2
125;FALSE;45;1;0;NA;NA;2.01;2.44;0.14
126;FALSE;16;1;0;NA;NA;1.86;2.49;0.15
127;FALSE;19;5;0;NA;10;2.45;2.41;0.19
128;FALSE;6;5;0;NA;8;2.11;2.16;0.02
129;TRUE;23;1;0;NA;NA;2.06;2.47;0.12
130;TRUE;46;1;0;NA;NA;2.09;2.13;0.15
