CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;60;2;1;NA;NA;0.73;0.65;0.61
2;FALSE;160;5;0;NA;7;1.98;1.9;0.16
3;FALSE;10;3;1;NA;NA;0.11;1.27;0.83
4;FALSE;110;0;2;NA;NA;1.36;0.02;0.38
5;FALSE;184;3;0;NA;NA;1.67;0.96;0.5
6;FALSE;135;4;1;NA;NA;2.29;1.58;0.72
7;FALSE;35;1;0;NA;NA;1.04;0.33;0.27
8;FALSE;172;1;2;NA;NA;2.45;0.18;0.44
9;FALSE;72;5;0;NA;7;1.2;1.43;0.89
10;FALSE;122;6;1;5;NA;1.83;2.05;0.21
11;FALSE;23;3;2;NA;NA;0.58;0.8;0.66
12;FALSE;97;0;1;NA;NA;0.26;0.49;0.33
13;FALSE;197;4;2;NA;NA;1.51;1.74;0.78
14;FALSE;48;6;1;15;NA;0.89;2.37;0.1
15;FALSE;147;2;0;NA;NA;2.14;1.12;0.55
16;FALSE;41;2;1;NA;NA;1.43;1.66;0.52
17;FALSE;141;5;2;NA;8;0.18;0.41;0.07
18;FALSE;91;4;2;NA;NA;2.06;1.04;0.75
19;TRUE;191;0;0;NA;NA;0.81;2.29;0.3
20;FALSE;166;4;1;NA;NA;0.5;0.73;0.86
21;FALSE;66;1;2;NA;NA;1.75;1.98;0.41
22;FALSE;16;6;0;11;NA;2.37;0.1;0.19
23;FALSE;116;3;1;NA;NA;1.12;1.35;0.64
24;FALSE;104;3;0;NA;NA;0.65;0.88;0.81
25;FALSE;4;0;1;NA;NA;1.9;2.13;0.36
26;FALSE;153;1;2;NA;NA;0.03;1.51;0.58
27;FALSE;54;5;0;NA;10;1.28;0.26;0.13
28;FALSE;29;4;2;NA;NA;1.59;1.19;0.69
29;FALSE;128;1;1;NA;NA;0.34;2.44;0.24
30;FALSE;79;2;0;NA;NA;2.22;1.82;0.47
31;FALSE;63;3;2;NA;NA;1.08;2.09;0.48
32;FALSE;163;0;1;NA;NA;2.33;0.84;0.03
33;FALSE;113;5;2;NA;2;1.71;1.47;0.26
34;FALSE;13;1;0;NA;NA;0.46;0.22;0.71
35;FALSE;88;0;1;NA;NA;0.15;1.16;0.14
36;TRUE;187;4;0;NA;NA;1.4;2.41;0.59
37;FALSE;138;2;2;NA;NA;2.02;0.53;0.82
38;FALSE;38;6;1;13;NA;0.77;1.78;0.37
39;TRUE;150;4;0;NA;NA;2.49;2.25;0.65
40;FALSE;51;0;2;NA;NA;1.24;1;0.2
41;TRUE;100;5;0;NA;5;0.61;1.62;0.43
42;FALSE;200;2;1;NA;NA;1.86;0.37;0.88
43;FALSE;76;3;1;NA;NA;0.93;0.06;0.76
44;FALSE;125;1;0;NA;NA;1.55;0.69;0.09
45;FALSE;26;4;1;NA;NA;0.3;1.94;0.54
46;FALSE;194;5;1;NA;3;1.16;1.23;0.4
47;FALSE;94;2;2;NA;NA;2.41;2.48;0.85
48;FALSE;44;4;0;NA;NA;1.79;0.61;0.62
49;FALSE;144;0;1;NA;NA;0.54;1.86;0.17
50;FALSE;169;3;0;NA;NA;0.22;2.17;0.73
51;FALSE;69;6;1;18;NA;1.47;0.92;0.28
52;FALSE;20;1;0;NA;NA;2.1;1.55;0.06
53;FALSE;119;5;2;NA;4;0.85;0.3;0.51
54;FALSE;181;1;2;NA;NA;0.69;1.7;0.12
55;FALSE;82;4;1;NA;NA;1.94;0.45;0.57
56;FALSE;32;2;2;NA;NA;1.32;2.33;0.79
57;FALSE;132;6;0;19;NA;0.07;1.08;0.34
58;FALSE;156;3;1;NA;NA;0.38;0.14;0.45
59;FALSE;57;0;0;NA;NA;1.63;1.39;0
60;FALSE;7;5;2;NA;5;2.25;0.76;0.23
61;FALSE;107;2;0;NA;NA;1;2.01;0.68
62;FALSE;15;2;1;NA;NA;1.61;0.51;0.14
63;FALSE;114;6;0;8;NA;0.36;1.76;0.59
64;FALSE;164;0;2;NA;NA;0.99;1.14;0.81
65;TRUE;65;4;0;NA;NA;2.24;2.39;0.36
66;FALSE;131;6;1;19;NA;0.89;0.7;0.37
67;FALSE;195;6;0;20;NA;2.21;2.07;0.61
68;FALSE;125;0;1;NA;NA;1.73;2.08;0.14
69;TRUE;33;4;0;NA;NA;2.07;1.46;0.67
70;FALSE;54;5;2;NA;9;1.84;1.34;0.49
71;FALSE;95;4;1;NA;NA;2.41;1.9;0.34
72;FALSE;80;4;2;NA;NA;1.02;2.29;0.68
73;FALSE;9;4;0;NA;NA;1.54;1.57;0.4
74;FALSE;165;0;0;NA;NA;2.45;1.86;0.68
75;FALSE;49;5;1;NA;7;0.26;1.41;0.39
76;FALSE;112;5;0;NA;10;1.82;1.55;0.39
77;FALSE;196;0;2;NA;NA;1.31;2.08;0.5
78;FALSE;62;5;0;NA;6;2.32;2.49;0.35
79;FALSE;164;4;2;NA;NA;0.66;2.07;0.56
80;FALSE;135;4;2;NA;NA;0.82;1.29;0.87
81;TRUE;136;4;0;NA;NA;1.98;2.11;0.63
82;FALSE;108;4;2;NA;NA;1.95;2.15;0.74
83;FALSE;107;1;2;NA;NA;0.35;2.06;0.21
84;FALSE;143;0;2;NA;NA;1.66;2.05;0.39
85;FALSE;50;2;0;NA;NA;1.17;2.3;0.71
86;FALSE;154;4;0;NA;NA;2.12;0.69;0.41
87;FALSE;132;1;2;NA;NA;0.57;2.02;0.1
88;FALSE;124;1;1;NA;NA;1.65;2.41;0.41
89;FALSE;168;1;2;NA;NA;1.34;1.51;0.15
90;FALSE;46;1;2;NA;NA;1.61;2.07;0.66
91;FALSE;81;5;0;NA;6;2.18;1.49;0.41
92;FALSE;139;5;1;NA;6;0.8;2.13;0.71
93;FALSE;128;4;0;NA;NA;2.3;1.67;0.13
94;FALSE;118;6;0;4;NA;1.38;2.18;0.22
95;FALSE;164;2;0;NA;NA;1.52;2.36;0.51
96;FALSE;146;3;0;NA;NA;1.49;0.89;0.24
97;FALSE;95;5;2;NA;6;1.29;2.42;0.47
98;FALSE;118;1;2;NA;NA;1.7;2.32;0.26
99;FALSE;182;3;1;NA;NA;1.19;1.73;0.43
100;FALSE;145;1;0;NA;NA;1.19;2.29;0.29
101;FALSE;64;6;0;18;NA;0.71;1.9;0.73
102;FALSE;145;4;1;NA;NA;1.16;1.5;0.85
103;FALSE;187;4;1;NA;NA;1.54;1.91;0.86
104;FALSE;51;3;1;NA;NA;0.75;1.08;0.3
105;FALSE;114;5;0;NA;3;2.33;2.33;0.06
106;TRUE;121;4;0;NA;NA;2.13;2.32;0.43
107;FALSE;160;6;1;16;NA;1.64;2.07;0.55
108;FALSE;86;6;1;5;NA;0.93;2.07;0.02
109;FALSE;126;1;2;NA;NA;1.59;1.02;0.51
110;FALSE;134;3;2;NA;NA;0.06;2.16;0.55
111;FALSE;146;4;0;NA;NA;2.43;2.3;0.13
112;FALSE;160;1;0;NA;NA;1.78;1.94;0.73
113;FALSE;42;6;1;7;NA;1.53;2.42;0.16
114;FALSE;139;3;2;NA;NA;0.51;2.15;0.83
115;FALSE;66;4;0;NA;NA;1.77;1.61;0.44
116;FALSE;49;2;2;NA;NA;0.95;2.01;0.24
117;FALSE;130;3;1;NA;NA;0.46;1.66;0.13
118;FALSE;186;4;1;NA;NA;0.69;2.31;0.89
119;FALSE;159;5;0;NA;9;1.63;1.9;0.57
120;FALSE;140;0;1;NA;NA;1.95;1.99;0.51
121;FALSE;155;4;0;NA;NA;0.78;0.88;0.43
122;FALSE;118;6;0;4;NA;1.36;2.01;0.56
123;FALSE;131;0;1;NA;NA;1.38;1.94;0.38
124;FALSE;6;5;1;NA;7;2.22;2.43;0.13
125;FALSE;158;6;0;19;NA;0.64;1.99;0.58
126;TRUE;108;4;0;NA;NA;2.12;2.33;0.62
127;FALSE;88;4;0;NA;NA;1.78;2.18;0.62
128;FALSE;84;1;0;NA;NA;2.06;1.38;0.37
129;FALSE;162;4;0;NA;NA;1.76;1.83;0.8
130;FALSE;92;5;2;NA;7;1.69;1.37;0.66
131;FALSE;98;4;0;NA;NA;1.66;2.32;0.44
132;FALSE;127;6;0;6;NA;1.67;2.33;0.05
133;FALSE;170;5;0;NA;9;1.36;2.37;0.62
