CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;FALSE;acs;0;1.37;6.35;0.89;99;0.56;NA;NA;NA;NA
2;FALSE;FALSE;mmas;2;3.87;1.35;0.39;51;NA;NA;NA;29;1
3;FALSE;FALSE;as;1;0.12;8.85;0.14;27;NA;NA;NA;40;1
4;FALSE;FALSE;eas;3;2.62;3.85;0.64;75;NA;NA;77;17;0
5;FALSE;FALSE;acs;2;0.74;5.1;0.76;63;0.18;NA;NA;46;1
6;FALSE;FALSE;eas;0;3.24;0.1;0.27;15;NA;NA;358;NA;NA
7;FALSE;FALSE;as;3;1.99;7.6;0.02;39;NA;NA;NA;11;0
8;FALSE;FALSE;ras;1;4.49;2.6;0.51;87;NA;57;NA;34;1
9;FALSE;FALSE;acs;1;3.56;8.23;0.45;69;1;NA;NA;20;1
10;TRUE;FALSE;mmas;3;1.06;3.23;0.95;21;NA;NA;NA;43;0
11;FALSE;FALSE;ras;2;2.31;0.73;0.21;93;NA;76;NA;9;1
12;FALSE;FALSE;as;0;4.81;5.73;0.7;45;NA;NA;NA;NA;NA
13;FALSE;FALSE;eas;0;0.43;1.98;0.08;57;NA;NA;218;NA;NA
14;FALSE;FALSE;as;2;2.93;6.98;0.58;9;NA;NA;NA;26;1
15;FALSE;FALSE;mmas;1;1.68;4.48;0.82;33;NA;NA;NA;14;1
16;FALSE;FALSE;ras;3;4.18;9.48;0.33;81;NA;13;NA;37;0
17;FALSE;FALSE;ras;0;3.09;9.17;0.79;18;NA;29;NA;NA;NA
18;FALSE;FALSE;as;2;0.59;4.17;0.3;66;NA;NA;NA;7;0
19;TRUE;FALSE;acs;3;1.84;1.67;0.55;42;0.65;NA;NA;42;1
20;FALSE;FALSE;eas;1;4.34;6.67;0.05;90;NA;NA;7;19;0
21;FALSE;FALSE;ras;1;1.21;0.42;0.67;6;NA;66;NA;13;0
22;FALSE;FALSE;mmas;3;3.71;5.42;0.17;54;NA;NA;NA;36;1
23;FALSE;FALSE;as;0;2.46;2.92;0.42;78;NA;NA;NA;NA;NA
24;FALSE;FALSE;eas;2;4.96;7.92;0.92;30;NA;NA;288;24;0
25;FALSE;FALSE;ras;3;0.27;7.29;0.48;12;NA;10;NA;16;1
26;FALSE;FALSE;mmas;1;2.77;2.29;0.98;60;NA;NA;NA;39;0
27;FALSE;FALSE;eas;2;1.52;9.79;0.73;84;NA;NA;241;50;0
28;FALSE;FALSE;acs;0;4.02;4.79;0.24;36;0.46;NA;NA;NA;NA
29;FALSE;FALSE;acs;2;3.4;3.54;0.11;24;0.84;NA;NA;33;0
30;FALSE;FALSE;mmas;0;0.9;8.54;0.61;72;NA;NA;NA;NA;NA
31;FALSE;FALSE;ras;1;2.15;6.04;0.36;48;NA;72;NA;44;0
32;FALSE;FALSE;as;3;4.65;1.04;0.86;96;NA;NA;NA;21;1
33;FALSE;FALSE;ras;0;2.7;5.26;0.56;92;NA;2;NA;NA;NA
34;FALSE;FALSE;mmas;2;0.2;0.26;0.07;44;NA;NA;NA;34;1
