CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;178;2;0;NA;NA;0.72;0.97;0.05
2;FALSE;129;4;2;NA;NA;0.09;1.59;0.28
3;FALSE;29;1;1;NA;NA;1.34;0.34;0.73
4;FALSE;54;2;2;NA;NA;1.65;0.65;0.17
5;TRUE;153;5;0;NA;9;0.4;1.9;0.62
6;FALSE;4;3;0;NA;NA;2.28;1.28;0.39
7;FALSE;104;0;1;NA;NA;1.03;0.03;0.84
8;FALSE;116;6;0;5;NA;0.87;2.06;0.67
9;FALSE;17;3;1;NA;NA;2.12;0.81;0.22
10;FALSE;166;1;2;NA;NA;0.25;0.19;0.9
11;TRUE;66;5;0;NA;10;1.5;1.44;0.45
12;FALSE;191;4;1;NA;NA;1.19;1.75;0.34
13;FALSE;91;0;0;NA;NA;2.44;0.5;0.79
14;FALSE;141;2;1;NA;NA;0.56;1.12;0.11
15;FALSE;23;6;1;11;NA;0.17;0.11;0.64
16;FALSE;122;3;2;NA;NA;1.42;1.36;0.19
17;FALSE;73;1;2;NA;NA;0.79;1.98;0.87
18;FALSE;172;4;0;NA;NA;2.04;0.73;0.42
19;FALSE;147;5;1;NA;10;2.36;0.42;0.53
20;FALSE;48;2;0;NA;NA;1.11;1.67;0.08
21;TRUE;197;0;0;NA;NA;1.73;2.3;0.76
22;FALSE;97;4;2;NA;NA;0.48;1.05;0.31
23;FALSE;60;5;0;NA;8;0.95;0.26;0.59
24;FALSE;160;1;2;NA;NA;2.2;1.51;0.14
25;FALSE;110;3;1;NA;NA;1.58;0.89;0.36
26;FALSE;10;0;2;NA;NA;0.33;2.14;0.81
27;FALSE;85;2;1;NA;NA;0.01;1.83;0.03
28;FALSE;135;0;0;NA;NA;1.89;2.45;0.7
29;FALSE;35;4;1;NA;NA;0.64;1.2;0.25
30;TRUE;26;1;0;NA;NA;0.52;1.55;0.52
31;FALSE;125;5;2;NA;2;1.77;0.3;0.07
32;FALSE;175;3;1;NA;NA;2.4;2.18;0.29
33;FALSE;150;0;2;NA;NA;2.08;1.87;0.63
34;FALSE;51;4;1;NA;NA;0.83;0.62;0.18
35;FALSE;200;6;0;10;NA;1.46;1.24;0.86
36;FALSE;101;2;1;NA;NA;0.21;2.49;0.41
37;FALSE;38;3;2;NA;NA;0.99;2.33;0.35
38;FALSE;138;6;0;20;NA;2.24;1.08;0.8
39;FALSE;188;1;1;NA;NA;1.62;1.71;0.57
40;FALSE;88;4;0;NA;NA;0.37;0.46;0.12
41;FALSE;63;0;1;NA;NA;0.68;1.4;0.46
42;FALSE;163;3;2;NA;NA;1.93;0.15;0.01
43;FALSE;14;5;1;NA;3;0.05;0.77;0.69
44;FALSE;113;2;0;NA;NA;1.3;2.02;0.24
45;FALSE;119;1;1;NA;NA;1.22;0.69;0.55
46;FALSE;20;5;2;NA;5;2.47;1.94;0.1
