CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;TRUE;ras;3;2.29;1.62;0.29;40;NA;67;NA;8;1
2;FALSE;mmas;1;4.79;6.62;0.78;88;NA;NA;NA;31;0
3;FALSE;acs;0;3.54;9.12;0.04;16;0.79;NA;NA;NA;NA
4;FALSE;eas;2;1.04;4.12;0.53;64;NA;NA;448;43;0
5;FALSE;eas;1;0.41;0.37;0.41;28;NA;NA;730;49;0
6;FALSE;as;3;2.91;5.37;0.9;76;NA;NA;NA;26;1
7;TRUE;acs;2;4.16;7.87;0.16;52;0.42;NA;NA;37;0
8;FALSE;mmas;0;1.66;2.87;0.66;100;NA;NA;NA;NA;NA
9;FALSE;ras;0;4.48;4.75;0.97;46;NA;98;NA;NA;NA
10;FALSE;as;2;1.98;9.75;0.47;94;NA;NA;NA;11;0
11;FALSE;acs;3;0.73;7.25;0.72;22;0.11;NA;NA;46;1
12;FALSE;eas;1;3.23;2.25;0.22;70;NA;NA;589;23;0
13;FALSE;eas;2;2.6;3.5;0.84;10;NA;NA;495;17;0
14;FALSE;as;0;0.1;8.5;0.35;58;NA;NA;NA;NA;NA
15;FALSE;ras;1;1.35;6;0.59;34;NA;11;NA;6;0
16;FALSE;mmas;3;3.85;1;0.1;82;NA;NA;NA;29;1
17;FALSE;eas;3;1.51;7.56;0.81;43;NA;NA;659;50;0
18;FALSE;acs;1;4.01;2.56;0.32;91;0.26;NA;NA;27;1
19;FALSE;ras;2;0.26;5.06;0.07;67;NA;45;NA;16;1
20;FALSE;as;0;2.76;0.06;0.56;19;NA;NA;NA;NA;NA
21;FALSE;eas;0;2.13;6.31;0.19;79;NA;NA;378;NA;NA
22;FALSE;as;2;4.63;1.31;0.69;31;NA;NA;NA;21;1
23;FALSE;acs;3;3.38;3.81;0.44;55;0.89;NA;NA;33;0
24;FALSE;mmas;1;0.88;8.81;0.93;7;NA;NA;NA;10;1
25;FALSE;ras;3;4.95;9.43;0.63;97;NA;51;NA;24;0
26;FALSE;as;1;2.45;4.43;0.13;49;NA;NA;NA;47;1
27;FALSE;mmas;2;3.7;6.93;0.38;25;NA;NA;NA;36;1
28;FALSE;acs;0;1.2;1.93;0.87;73;0.2;NA;NA;NA;NA
29;FALSE;mmas;3;0.57;3.18;0.25;13;NA;NA;NA;7;0
30;FALSE;ras;1;3.07;8.18;0.75;61;NA;14;NA;30;1
