CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;FALSE;mmas;1;3.45;0.11;0.66;35;NA;NA;NA;5;1
2;FALSE;FALSE;ras;3;0.95;5.11;0.16;83;NA;97;NA;28;0
3;FALSE;FALSE;as;2;2.2;7.61;0.9;11;NA;NA;NA;16;1
4;FALSE;FALSE;eas;0;4.7;2.61;0.41;59;NA;NA;749;NA;NA
5;FALSE;FALSE;eas;3;4.08;1.36;0.53;23;NA;NA;468;45;0
6;FALSE;FALSE;acs;1;1.58;6.36;0.04;71;0.71;NA;NA;22;1
7;FALSE;FALSE;as;0;0.33;8.86;0.78;47;NA;NA;NA;NA;NA
8;FALSE;FALSE;ras;2;2.83;3.86;0.29;95;NA;10;NA;10;1
9;FALSE;FALSE;eas;0;1.26;4.48;0.22;5;NA;NA;608;NA;NA
10;FALSE;FALSE;acs;2;3.76;9.48;0.72;53;0.39;NA;NA;42;1
11;FALSE;FALSE;ras;1;0.01;1.98;0.97;77;NA;28;NA;31;1
12;TRUE;FALSE;mmas;3;2.51;6.98;0.47;29;NA;NA;NA;8;0
13;FALSE;FALSE;ras;3;1.89;0.73;0.84;65;NA;91;NA;25;0
14;FALSE;FALSE;as;1;4.39;5.73;0.35;17;NA;NA;NA;48;1
15;FALSE;FALSE;acs;0;3.14;8.23;0.6;89;0.77;NA;NA;NA;NA
16;FALSE;FALSE;mmas;2;0.64;3.23;0.1;41;NA;NA;NA;36;1
17;FALSE;FALSE;eas;2;0.48;7.29;0.63;38;NA;NA;632;21;0
18;FALSE;FALSE;as;0;2.98;2.29;0.13;86;NA;NA;NA;NA;NA
19;FALSE;FALSE;mmas;3;1.73;9.79;0.38;62;NA;NA;NA;32;1
20;FALSE;FALSE;ras;1;4.23;4.79;0.87;14;NA;50;NA;9;0
21;FALSE;FALSE;mmas;1;1.11;8.54;0.5;98;NA;NA;NA;26;0
22;FALSE;FALSE;acs;3;3.61;3.54;1;50;0.92;NA;NA;49;1
23;FALSE;FALSE;as;2;4.86;1.04;0.25;74;NA;NA;NA;15;0
24;FALSE;FALSE;ras;0;2.36;6.04;0.75;26;NA;63;NA;NA;NA
25;FALSE;FALSE;ras;3;4.55;7.92;0.07;8;NA;81;NA;6;1
26;FALSE;FALSE;as;1;2.05;2.92;0.56;56;NA;NA;NA;29;0
27;FALSE;FALSE;eas;2;3.3;5.42;0.81;80;NA;NA;679;41;0
28;FALSE;FALSE;acs;0;0.8;0.42;0.32;32;0.24;NA;NA;NA;NA
29;FALSE;FALSE;eas;1;2.67;9.17;0.19;44;NA;NA;397;46;0
30;FALSE;FALSE;as;3;0.17;4.17;0.69;92;NA;NA;NA;23;1
31;FALSE;FALSE;mmas;0;3.92;6.67;0.94;68;NA;NA;NA;NA;NA
32;FALSE;FALSE;acs;2;1.42;1.67;0.44;20;0.61;NA;NA;35;0
33;FALSE;FALSE;mmas;2;4.62;4.64;0.49;49;NA;NA;NA;31;1
34;FALSE;FALSE;acs;0;2.12;9.64;0.98;97;0.5;NA;NA;NA;NA
35;FALSE;FALSE;eas;3;3.37;2.14;0.73;73;NA;NA;128;20;0
36;FALSE;FALSE;as;1;0.87;7.14;0.24;25;NA;NA;NA;43;1
37;FALSE;FALSE;ras;1;4;0.89;0.61;85;NA;21;NA;37;1
38;FALSE;FALSE;as;3;1.5;5.89;0.12;37;NA;NA;NA;14;0
39;FALSE;FALSE;acs;2;0.25;8.39;0.86;61;0.13;NA;NA;49;1
40;FALSE;FALSE;eas;0;2.75;3.39;0.36;13;NA;NA;222;NA;NA
41;FALSE;FALSE;acs;1;3.06;5.26;0.42;67;0.94;NA;NA;17;1
42;FALSE;FALSE;eas;3;0.56;0.26;0.92;19;NA;NA;81;40;0
43;FALSE;FALSE;mmas;0;4.31;7.76;0.67;43;NA;NA;NA;NA;NA
44;FALSE;FALSE;ras;2;1.81;2.76;0.18;91;NA;39;NA;5;1
45;FALSE;FALSE;acs;3;4.94;6.51;0.3;79;0.31;NA;NA;34;0
46;FALSE;FALSE;mmas;1;2.44;1.51;0.8;31;NA;NA;NA;11;1
47;FALSE;FALSE;as;2;3.69;9.01;0.55;7;NA;NA;NA;23;1
48;FALSE;FALSE;ras;0;1.19;4.01;0.05;55;NA;77;NA;NA;NA
49;FALSE;FALSE;ras;2;2.59;0.57;0.02;28;NA;36;NA;30;0
50;FALSE;FALSE;mmas;0;0.09;5.57;0.52;76;NA;NA;NA;NA;NA
51;FALSE;FALSE;eas;1;1.34;8.07;0.27;52;NA;NA;11;41;0
52;FALSE;FALSE;as;3;3.84;3.07;0.77;100;NA;NA;NA;18;1
53;FALSE;FALSE;eas;2;1.97;6.82;0.64;88;NA;NA;292;47;0
54;FALSE;FALSE;acs;0;4.47;1.82;0.15;40;0.47;NA;NA;NA;NA
55;FALSE;FALSE;as;1;3.22;4.32;0.89;64;NA;NA;NA;36;0
56;FALSE;FALSE;ras;3;0.72;9.32;0.39;16;NA;74;NA;13;1
57;FALSE;FALSE;eas;1;4.78;9.95;0.08;94;NA;NA;151;21;0
58;TRUE;FALSE;acs;3;2.28;4.95;0.58;46;0.66;NA;NA;44;1
59;FALSE;FALSE;ras;0;3.53;7.45;0.83;22;NA;92;NA;NA;NA
60;FALSE;FALSE;mmas;2;1.03;2.45;0.33;70;NA;NA;NA;10;0
61;FALSE;FALSE;eas;2;4.15;6.2;0.95;34;NA;NA;245;27;0
62;FALSE;FALSE;as;0;1.65;1.2;0.46;82;NA;NA;NA;NA;NA
63;FALSE;FALSE;acs;1;0.4;3.7;0.7;10;0.03;NA;NA;16;0
64;FALSE;FALSE;mmas;3;2.9;8.7;0.21;58;NA;NA;NA;39;1
65;FALSE;FALSE;mmas;0;4.58;0.5;0.85;56;NA;NA;NA;NA;NA
66;FALSE;FALSE;acs;2;2.08;5.5;0.36;8;0.28;NA;NA;46;0
67;FALSE;FALSE;as;3;0.83;8;0.6;80;NA;NA;NA;12;1
68;FALSE;FALSE;ras;1;3.33;3;0.11;32;NA;67;NA;35;0
69;FALSE;FALSE;as;1;1.46;9.25;0.73;68;NA;NA;NA;40;0
70;FALSE;FALSE;eas;3;3.96;4.25;0.23;20;NA;NA;310;17;1
71;FALSE;FALSE;ras;0;0.21;6.75;0.48;44;NA;29;NA;NA;NA
72;FALSE;FALSE;mmas;2;2.71;1.75;0.97;92;NA;NA;NA;29;0
73;FALSE;FALSE;ras;2;1.15;1.12;0.66;50;NA;98;NA;9;0
74;FALSE;FALSE;mmas;0;3.65;6.12;0.17;98;NA;NA;NA;NA;NA
75;TRUE;FALSE;eas;3;2.4;3.62;0.42;74;NA;NA;263;43;1
76;FALSE;FALSE;acs;1;4.9;8.62;0.91;26;0.59;NA;NA;20;0
77;FALSE;FALSE;mmas;1;0.52;4.87;0.29;86;NA;NA;NA;14;0
78;TRUE;FALSE;acs;3;3.02;9.87;0.79;38;0.21;NA;NA;37;1
79;FALSE;FALSE;as;2;4.27;7.37;0.05;62;NA;NA;NA;26;0
80;FALSE;FALSE;eas;0;1.77;2.37;0.54;14;NA;NA;169;NA;NA
81;FALSE;FALSE;as;0;0.99;2.68;0.94;35;NA;NA;NA;NA;NA
82;FALSE;FALSE;ras;2;3.49;7.68;0.45;83;NA;82;NA;24;1
83;FALSE;FALSE;mmas;3;4.74;5.18;0.7;11;NA;NA;NA;36;0
84;FALSE;FALSE;acs;1;2.24;0.18;0.2;59;0.43;NA;NA;13;1
85;FALSE;FALSE;eas;1;2.87;6.43;0.57;47;NA;NA;333;19;1
86;FALSE;FALSE;acs;3;0.37;1.43;0.08;95;0.81;NA;NA;42;0
87;FALSE;FALSE;ras;0;4.12;8.93;0.32;71;NA;45;NA;NA;NA
88;FALSE;FALSE;mmas;2;1.62;3.93;0.82;23;NA;NA;NA;7;1
89;FALSE;FALSE;eas;2;0.05;9.56;0.14;29;NA;NA;99;50;1
90;FALSE;FALSE;acs;0;2.55;4.56;0.63;77;0.12;NA;NA;NA;NA
91;FALSE;FALSE;acs;3;2.84;7.11;0.31;66;0.55;NA;NA;48;0
92;FALSE;FALSE;acs;3;0.72;4.11;0.61;33;0.16;NA;NA;12;0
93;FALSE;FALSE;ras;0;2.21;4.59;0.67;85;NA;70;NA;NA;NA
94;FALSE;FALSE;acs;2;3.81;5.36;0.39;80;0.69;NA;NA;36;0
95;FALSE;FALSE;ras;1;3.28;3.58;0.74;34;NA;26;NA;33;1
96;FALSE;FALSE;mmas;0;1.52;8.54;0.19;24;NA;NA;NA;NA;NA
97;FALSE;FALSE;acs;0;2.74;5.75;0.25;13;0.28;NA;NA;NA;NA
98;FALSE;FALSE;acs;1;0.89;9.04;0.6;38;0.35;NA;NA;18;1
99;FALSE;FALSE;ras;3;0.76;1.48;0.64;67;NA;31;NA;34;0
100;FALSE;FALSE;acs;0;1.57;8.45;0.15;8;0.01;NA;NA;NA;NA
101;FALSE;FALSE;eas;2;1.25;6.43;0.42;19;NA;NA;525;30;1
102;FALSE;FALSE;acs;3;0.87;9.08;0.38;15;0.86;NA;NA;13;0
103;FALSE;FALSE;mmas;0;2.69;2.88;0.62;25;NA;NA;NA;NA;NA
104;FALSE;FALSE;mmas;3;2.97;6.13;0.64;51;NA;NA;NA;26;0
105;TRUE;FALSE;acs;3;2.64;4.42;0.95;21;0.36;NA;NA;23;1
106;FALSE;FALSE;eas;2;2.07;8.53;0.56;42;NA;NA;440;15;0
107;FALSE;FALSE;acs;2;2.51;9.41;0.38;61;0.31;NA;NA;47;0
108;FALSE;FALSE;mmas;3;2.62;7.72;0.69;60;NA;NA;NA;36;0
109;FALSE;FALSE;mmas;2;4.83;2.4;0.66;13;NA;NA;NA;14;0
